FREQ	CALLSIGN	STATE	CITY	PWR-D	PWR-N	PWR-C	LATITUDE	LONGITUDE	STATUS
1050	WDZ	IL	DECATUR	1000	250		39.8150	-89.0022	
1050	WTCA	IN	PLYMOUTH	250	250		41.3183	-86.3114	
1050	WNES	KY	CENTRAL CITY	1000	172		37.2692	-87.1422	
1050	KVPI	LA	VILLE PLATTE	250	10		30.6942	-92.3128	
1050	WMSG	MD	OAKLAND	1000	75		39.3922	-79.3983	
1050	WBQH	MD	SILVER SPRING	10000	44		39.0142	-77.0294	
1050	WTKA	MI	ANN ARBOR	10000			42.1461	-83.6600	
1050	WTKA	MI	ANN ARBOR		500		42.1461	-83.6600	
1050	KLOH	MN	PIPESTONE	9380	432		43.9953	-96.3447	
1050	KMIS	MO	PORTAGEVILLE	600			36.4253	-89.6914	
1050	KSIS	MO	SEDALIA	1000	86		38.7342	-93.2253	
1050	WTWG	MS	COLUMBUS	1000	48		33.5100	-88.4128	
1050	KMTA	MT	MILES CITY	10000	136		46.4011	-105.6517	
1050	WFSC	NC	FRANKLIN	5000	153		35.2111	-83.3686	
1050	WLON	NC	LINCOLNTON	1000	231		35.4911	-81.2675	
1050	WWGP	NC	SANFORD	1000	161		35.4406	-79.2147	
1050	KTBL	NM	LOS RANCHOS	1000	1000		34.9794	-106.7369	
1050	WBVG	NY	BALDWINSVILLE	2500	19		43.1794	-76.3386	
1050	WEPN	NY	NEW YORK	50000	50000		40.7767	-74.0522	
1050	WGRI	OH	CINCINNATI	1000	279		39.0806	-84.5217	
1050	KXCA	OK	LAWTON	250	6		34.5908	-98.3528	
1050	KGTO	OK	TULSA	1000	22		36.1597	-96.0525	
1050	KORE	OR	SPRINGFIELD-EUGENE	5000	105		44.0817	-123.1094	
1050	WBUT	PA	BUTLER	500	62		40.8975	-79.8892	
1050	WLYC	PA	WILLIAMSPORT	1000	30		41.2622	-77.0331	
1050	WAYS	SC	CONWAY	5000	473		33.8489	-79.0842	
1050	WSMT	TN	SPARTA	950	178		35.9544	-85.4769	
1050	KCHN	TX	BROOKSHIRE	410			29.8792	-96.0356	
1050	KRMY	TX	KILLEEN	250	5		31.1147	-97.7000	Silent
1050	WBRG	VA	LYNCHBURG	3800	90		37.4208	-79.1153	
1050	WVXX	VA	NORFOLK	5000	358		36.8289	-76.2072	
1050	KFIO	WA	DISHMAN	25000	260		47.5994	-117.3772	
1050	KBLE	WA	SEATTLE	5000	440		47.5636	-122.3597	
1050	WDVM	WI	EAU CLAIRE	860	260		44.7772	-91.4747	
1050	WJOK	WI	KAUKAUNA	1000	500		44.2475	-88.3000	
1050	WLIP	WI	KENOSHA	250	250		42.5528	-87.8939	
1050	WAMN	WV	GREEN VALLEY	1430	200		37.3056	-81.1250	
1050	WLYQ	WV	PARKERSBURG	1000	144		39.2581	-81.5636	
1060	KDUS	AZ	TEMPE	5000	500		33.3619	-111.9675	
1060	KTNS	CA	OAKHURST	5000	23		37.2961	-119.6064	
1060	KRCN	CO	LONGMONT	50000	111		40.1911	-105.1264	
1060	WIXC	FL	TITUSVILLE	50000	5000	17000	28.6631	-80.9214	
1060	WKNG	GA	TALLAPOOSA	15000		5000	33.7350	-85.2522	
1060	KIPA	HI	HILO	1000			19.6967	-155.0514	
1060	KBGN	ID	CALDWELL	10000			43.7203	-116.5328	
1060	WMCL	IL	MCLEANSBORO		2		38.1044	-88.5633	
1060	WMCL	IL	MCLEANSBORO	2500			38.1044	-88.5633	
1060	WRHL	IL	ROCHELLE	250	50		41.9233	-89.0583	
1060	WJKY	KY	JAMESTOWN	1000			37.0253	-85.0731	
1060	WLNO	LA	NEW ORLEANS	50000	5000		29.8794	-89.9975	
1060	WQOM	MA	NATICK	50000	2500		42.2472	-71.4253	
1060	WHFB	MI	BENTON HARBOR-ST. JO	5000	1	2500	42.0789	-86.4667	
1060	KFIL	MN	PRESTON	1000			43.6806	-92.1417	
1060	KBFL	MO	SPRINGFIELD	470	19		37.2258	-93.3592	
1060	WKMQ	MS	TUPELO	960	12		34.2550	-88.6900	
1060	WXNC	NC	MONROE	4000		2400	34.9878	-80.5181	
1060	WCOK	NC	SPARTA	1100			36.4819	-81.0931	
1060	KNLV	NE	ORD	1000	23		41.5714	-98.9225	
1060	KKVV	NV	LAS VEGAS	5000	43		36.1561	-115.2589	
1060	KFOY	NV	SPARKS	5000	500		39.5736	-119.8467	
1060	WILB	OH	CANTON	15000		15000	40.8342	-81.4300	
1060	KYW	PA	PHILADELPHIA	50000	50000		40.1033	-75.2489	
1060	WCGB	PR	JUANA DIAZ	5000	500		17.9911	-66.4756	
1060	KGFX	SD	PIERRE	10000	1000		44.2867	-100.3383	
1060	WNPC	TN	NEWPORT	1000			35.9861	-83.1794	
1060	WQMV	TN	WAVERLY	1000	4		36.0876	-87.8550	
1060	KXPL	TX	EL PASO	10000			31.8114	-106.5314	Silent
1060	KIJN	TX	FARWELL	10000			34.3872	-103.0308	
1060	KFIT	TX	LOCKHART	2000			30.3203	-97.6497	
1060	KDYL	UT	SOUTH SALT LAKE	10000	149		40.5356	-112.0772	
1070	WAPI	AL	BIRMINGHAM	50000	5000		33.5519	-86.9111	
1070	KNX	CA	LOS ANGELES	50000	50000		33.8597	-118.3489	
1070	WNVY	FL	CANTONMENT	15000	28		30.5797	-87.2883	
1070	WKII	FL	SOLANA	1800	233		26.8936	-82.0508	
1070	WFRF	FL	TALLAHASSEE	10000			30.5094	-84.3353	
1070	KILR	IA	ESTHERVILLE	250	48		43.4292	-94.8231	
1070	WFNI	IN	INDIANAPOLIS	50000	10000		39.9558	-86.3583	Silent
1070	KFTI	KS	WICHITA	10000	1000		37.7614	-97.3331	
1070	WEKT	KY	ELKTON	500	18		36.8092	-87.1606	
1070	KBCL	LA	BOSSIER CITY	250			32.5372	-93.7244	
1070	KSKK	MN	VERNDALE	10000	5000		46.3958	-94.9644	
1070	KHMO	MO	HANNIBAL	5000	1000		39.6294	-91.3758	
1070	KATQ	MT	PLENTYWOOD	5000	50		48.7669	-104.5453	
1070	WNCT	NC	GREENVILLE	50000	10000		35.6022	-77.4264	
1070	WGOS	NC	HIGH POINT	1000			35.9161	-80.0167	
1070	WKMB	NJ	STIRLING	250			40.6764	-74.4767	
1070	WJMP	NY	PLATTSBURGH	5000			44.6042	-73.4556	
1070	WZUN	NY	SANDY CREEK-PULASKI	2500			43.6053	-76.1300	
1070	WKOK	PA	SUNBURY	10000	1000		40.8817	-76.8197	
1070	WMIA	PR	ARECIBO	610	2500		18.4589	-66.7556	
1070	WCSZ	SC	SANS SOUCI	50000	1500		34.9200	-82.4569	
1070	WFLI	TN	LOOKOUT MOUNTAIN	50000	2500		35.0450	-85.3622	
1070	WDIA	TN	MEMPHIS	50000	5000		35.2681	-90.0175	
1070	KOPY	TX	ALICE	1000	1000		27.7775	-98.0814	
1070	KNTH	TX	HOUSTON	10000	5000		29.9925	-95.4731	
1070	KWEL	TX	MIDLAND	2500			31.9622	-102.0686	
1070	WINA	VA	CHARLOTTESVILLE	5000	5000		38.0886	-78.5064	
1070	WTSO	WI	MADISON	10000	5000		42.9958	-89.3164	
1070	WBKW	WV	BECKLEY	10000		7700	37.7550	-81.2367	
1080	KOAN	AK	ANCHORAGE	10000	10000		61.1200	-149.8953	
1080	WKAC	AL	ATHENS	5000		2500	34.8369	-86.9744	
1080	KGVY	AZ	GREEN VALLEY	1000			31.9292	-110.9964	
1080	KSCO	CA	SANTA CRUZ	10000	5000		36.9619	-121.9808	
1080	WTIC	CT	HARTFORD	50000	50000		41.7775	-72.8053	
1080	WQOS	FL	CORAL GABLES	50000	10000		25.7481	-80.5464	
1080	WHOO	FL	WINTER PARK	6000	55		28.4667	-81.3747	
1080	WFTD	GA	MARIETTA	50000		30000	34.0233	-84.6681	
1080	KWAI	HI	HONOLULU	5000	5000		21.3242	-157.8797	
1080	KOAK	IA	RED OAK	250			41.0175	-95.2050	
1080	KVNI	ID	COEUR D'ALENE	10000	1000		47.6164	-116.7197	
1080	WRYT	IL	EDWARDSVILLE	500	20	380	38.7994	-89.9000	
1080	WNWI	IL	OAK LAWN	5000	2600		41.6428	-87.6456	
1080	WOKT	KY	CANNONSBURG	1800			38.3861	-82.6981	
1080	WKJK	KY	LOUISVILLE	10000	1000		38.3078	-85.8292	
1080	WOAP	MI	OWOSSO	1000			43.0308	-84.1781	
1080	KYMN	MN	NORTHFIELD	1000	11		44.4867	-93.1053	
1080	KYMO	MO	EAST PRAIRIE	500			36.7969	-89.3553	
1080	WKGX	NC	LENOIR	5000		2500	35.9106	-81.5597	
1080	WWDR	NC	MURFREESBORO	930			36.4400	-77.1361	
1080	KNDK	ND	LANGDON	1000	45		48.7858	-98.3661	
1080	KEMR	NM	MORIARTY	2500		2000	35.0092	-105.9164	Silent
1080	WUFO	NY	AMHERST	1000			42.9461	-78.8286	
1080	KFXX	OR	PORTLAND	50000	9000		45.5583	-122.4825	
1080	WWNL	PA	PITTSBURGH	50000		25000	40.6047	-79.9603	
1080	WLEY	PR	CAYEY	250	250		18.1153	-66.1411	Silent
1080	WALD	SC	JOHNSONVILLE	9000		2700	33.9100	-79.6692	
1080	KRLD	TX	DALLAS	50000	50000		32.8903	-96.6456	
1080	KSLL	UT	PRICE	10000		5000	39.5619	-110.7767	
1080	WKBY	VA	CHATHAM	1000			36.7817	-79.3914	
1090	WWGC	AL	ALBERTVILLE	500			34.2644	-86.2789	
1090	KAAY	AR	LITTLE ROCK	50000	50000		34.6000	-92.2250	
1090	KMXA	CO	AURORA	50000	500		39.6647	-104.6567	
1090	WBAF	GA	BARNESVILLE	1000			33.0536	-84.1353	
1090	KSOU	IA	SIOUX CENTER	500			43.0561	-96.1714	
1090	KNWS	IA	WATERLOO	1000			42.4439	-92.2994	
1090	WCRA	IL	EFFINGHAM	1000			39.1072	-88.5622	
1090	WFCV	IN	FORT WAYNE	2500		1000	41.0836	-85.0756	
1090	WILD	MA	BOSTON	4800		1900	42.4028	-71.0744	
1090	WBAL	MD	BALTIMORE	50000	50000		39.3758	-76.7725	
1090	WCAR	MI	LIVONIA	250	500		42.3294	-83.3619	Silent
1090	WKBZ	MI	MUSKEGON	1000			43.2767	-86.2539	
1090	KEXS	MO	EXCELSIOR SPRINGS	10000		4000	39.2942	-94.2603	
1090	KBOZ	MT	BOZEMAN	5000	5000		45.6161	-111.0878	
1090	WKTE	NC	KING	1000			36.2967	-80.3717	
1090	WTSB	NC	SELMA	9000		1700	35.6158	-78.4092	
1090	KTGO	ND	TIOGA	1100	6		48.3911	-102.9344	
1090	WKFI	OH	WILMINGTON	1000			39.4367	-83.8558	
1090	WSOL	PR	SAN GERMAN	250	730		18.0789	-67.0217	
1090	WCZZ	SC	GREENWOOD	5000		2250	34.1628	-82.1947	
1090	WENR	TN	ENGLEWOOD	1000			35.4264	-84.5158	
1090	WTNK	TN	HARTSVILLE	1000	2		36.3881	-86.1653	
1090	WHGG	TN	KINGSPORT	10000		1800	36.4611	-82.4533	
1090	KULF	TX	BELLVILLE	1000			29.9347	-96.1131	
1090	KVOP	TX	PLAINVIEW	5000	500		34.0922	-101.6406	
1090	KPTR	WA	SEATTLE	50000	50000		47.3939	-122.4236	
1090	WAQE	WI	RICE LAKE	5000			45.5378	-91.7639	
1100	KFNX	AZ	CAVE CREEK	50000	1000		33.7978	-111.9917	
1100	KAFY	CA	BAKERSFIELD	4200	800		35.4500	-118.9467	
1100	KFAX	CA	SAN FRANCISCO	50000	50000		37.6322	-122.1303	
1100	KNZZ	CO	GRAND JUNCTION	50000	10000	36000	38.9517	-108.4194	
1100	WWWE	GA	HAPEVILLE	5000		3800	33.7286	-84.3222	
1100	WCGA	GA	WOODBINE	10000			31.0472	-81.7464	
1100	WZFG	MN	DILWORTH	50000	440	5000	46.7619	-96.6717	
1100	KKLL	MO	WEBB CITY	5000		2500	37.1064	-94.2806	
1100	KVVD	NM	PERALTA	1000			34.8569	-106.6919	
1100	KWWN	NV	LAS VEGAS	22000	2000		36.2125	-115.1625	
1100	WHLI	NY	HEMPSTEAD	10000			40.6850	-73.6100	
1100	WTAM	OH	CLEVELAND	50000	50000		41.2806	-81.6228	
1100	WGPA	PA	BETHLEHEM	250			40.6242	-75.3553	
1100	WSGI	TN	SPRINGFIELD	1000			36.5167	-86.8917	
1100	KDRY	TX	ALAMO HEIGHTS	11000	1000		29.5578	-98.3756	
1100	WTWN	VT	WELLS RIVER	5000		2000	44.1486	-72.0672	
1100	WISS	WI	BERLIN	2500		1600	43.9486	-88.9858	
1110	KAGV	AK	BIG LAKE	10000	10000		61.6342	-149.7933	
1110	WTOF	AL	BAY MINETTE	10000		2500	30.8694	-87.7692	Silent
1110	WBIB	AL	CENTREVILLE	1000			32.9669	-87.1503	
1110	KGFL	AR	CLINTON	5000		1000	35.5583	-92.4589	
1110	KRDC	CA	PASADENA		20000		34.1139	-117.9975	
1110	KRDC	CA	PASADENA	50000			34.1139	-117.9975	
1110	KLIB	CA	ROSEVILLE	5000	500		38.7394	-121.2139	
1110	WTIS	FL	TAMPA	10000		5500	27.9183	-82.3950	
1110	KAOI	HI	KIHEI	5000	5000		20.8225	-156.4542	
1110	WXES	IL	CHICAGO	4200			41.9281	-88.0069	
1110	WKDZ	KY	CADIZ	790			36.8825	-87.8456	
1110	WCBR	KY	RICHMOND	340			37.7506	-84.2061	
1110	WOMN	LA	FRANKLINTON	1000			30.8594	-90.1658	
1110	KTTP	LA	PINEVILLE	2000			31.3644	-92.4542	
1110	WUPE	MA	PITTSFIELD	5000			42.4394	-73.2917	
1110	WUNN	MI	MASON	1000			42.5518	-84.4053	
1110	WJML	MI	PETOSKEY	10000	10		45.3347	-84.9261	
1110	WKRA	MS	HOLLY SPRINGS	1000			34.7864	-89.4167	
1110	WBT	NC	CHARLOTTE	50000	50000		35.1322	-80.8897	
1110	KFAB	NE	OMAHA	50000	50000		41.1197	-96.0017	
1110	WMVX	NH	SALEM	5000			42.7617	-71.2703	
1110	KEJL	NM	HUMBLE CITY	5000		2500	32.8164	-103.2322	
1110	WSFW	NY	SENECA FALLS	1000			42.9153	-76.7744	
1110	WTBQ	NY	WARWICK	500			41.2808	-74.3628	
1110	WGNZ	OH	FAIRBORN	5000	2	1700	39.6647	-83.9439	
1110	KBND	OR	BEND	10000			44.1069	-121.2442	
1110	KBND	OR	BEND		5000		44.1069	-121.2442	
1110	WJSM	PA	MARTINSBURG	1000			40.3039	-78.2664	
1110	WVJP	PR	CAGUAS	2500	500		18.2233	-66.0202	
1110	WPMZ	RI	EAST PROVIDENCE	5000			41.8278	-71.3692	
1110	WSLV	TN	ARDMORE	2500		1000	34.9931	-86.8561	
1110	WUAT	TN	PIKEVILLE	250			35.6050	-85.1872	
1110	KTEK	TX	ALVIN	2500		2500	29.3808	-95.2375	
1110	KVTT	TX	MINERAL WELLS	50000		39000	33.3303	-97.7356	
1110	WKQA	VA	NORFOLK	50000			36.9428	-76.5322	
1110	KRPA	WA	OAK HARBOR	9000	2500		48.2819	-122.7069	
1110	WYMW	WV	HURRICANE	1000			38.4447	-82.0150	
1120	WHOG	AL	HOBSON CITY	500			33.6139	-85.8553	
1120	KZSJ	CA	SAN MARTIN	5000	150		36.9636	-121.4894	
1120	KCRN	CO	LIMON	50000			39.2744	-104.1617	
1120	WPRX	CT	BRISTOL	1000	500		41.6581	-72.9475	
1120	WUST	DC	WASHINGTON	50000		3000	38.8692	-76.8964	
1120	WXJO	GA	DOUGLASVILLE	1000			33.7633	-84.7411	
1120	WBNW	MA	CONCORD	5000	1000		42.4483	-71.4275	
1120	KMOX	MO	ST. LOUIS	50000	50000		38.7225	-90.0550	
1120	WTWZ	MS	CLINTON	10000		2500	32.3508	-90.3394	
1120	WSME	NC	CAMP LEJEUNE	6000		4200	34.7175	-77.2825	
1120	WBBF	NY	BUFFALO	1000			42.8306	-78.8003	
1120	WKAJ	NY	SAINT JOHNSVILLE	10000	400		42.9997	-74.6917	
1120	KETU	OK	CATOOSA	10000		7000	36.3069	-95.9728	
1120	KPNW	OR	EUGENE	50000	50000		43.9567	-123.0361	
1120	WKQW	PA	OIL CITY	1000			41.3958	-79.6647	
1120	WMSW	PR	HATILLO	2600	400		18.4703	-66.8406	
1120	WTLT	TN	MARYVILLE	1000			35.8422	-83.7725	
1120	KTXW	TX	MANOR	5600	155		30.3311	-97.5069	
1120	KANN	UT	ROY	10000	1100		41.0586	-112.0694	
1130	WALQ	AL	CARRVILLE	25000		1000	32.4547	-85.9325	
1130	KAAB	AR	BATESVILLE	1000	20		35.7444	-91.6392	
1130	KQNA	AZ	PRESCOTT VALLEY	1000			34.6294	-112.3156	
1130	KRDU	CA	DINUBA	5000	6200		36.4842	-119.2658	
1130	KSDO	CA	SAN DIEGO	10000	10000		32.8511	-116.9642	
1130	WWBF	FL	BARTOW	2500	500		27.9086	-81.8258	
1130	WLBA	GA	GAINESVILLE	10000		1000	34.2792	-83.7758	
1130	KPHI	HI	HONOLULU	1000	1000		21.4383	-157.9914	
1130	KILJ	IA	MOUNT PLEASANT	250	22		40.9606	-91.5847	
1130	WAMB	IN	BRAZIL	500	20		39.5122	-87.1383	
1130	KLEY	KS	WELLINGTON	250	1		37.2411	-97.4011	
1130	WBZB	KY	MURRAY	1500			36.6356	-88.3194	
1130	KWKH	LA	SHREVEPORT	50000	50000		32.7050	-93.8819	
1130	WDFN	MI	DETROIT	50000	10000		42.1108	-83.1978	
1130	KTLK	MN	MINNEAPOLIS	50000	25000		44.6467	-93.3919	
1130	WQFX	MS	GULFPORT	1000			30.3892	-89.1064	
1130	WPYB	NC	BENSON	6500		1000	35.3608	-78.5692	
1130	WCLW	NC	EDEN	1000			36.5225	-79.7653	
1130	WECR	NC	NEWLAND	1000			36.0775	-81.9164	
1130	KBMR	ND	BISMARCK	10000	24		46.8103	-100.7361	
1130	WBBR	NY	NEW YORK	50000	50000		40.8108	-74.0400	
1130	WEDI	OH	EATON	250			39.7486	-84.5839	
1130	KQRR	OR	MOUNT ANGEL	25000	490		45.0764	-122.8075	
1130	WOIZ	PR	GUAYANILLA	200	700		18.0175	-66.7728	
1130	WEAF	SC	CAMDEN	5000	7		34.2589	-80.5797	
1130	WHHW	SC	HILTON HEAD ISLAND	1000	500		32.2003	-80.7242	
1130	WYXE	TN	GALLATIN	2300		940	36.4106	-86.4544	
1130	KTMR	TX	CONVERSE	25000			29.3194	-97.9764	
1130	WISN	WI	MILWAUKEE	50000	10000		42.7550	-88.0814	
1130	WRRL	WV	RAINELLE	1000			37.9578	-80.7625	
1140	KSLD	AK	SOLDOTNA	10000	10000		60.5239	-151.0564	
1140	WBXR	AL	HAZEL GREEN	15000		7500	34.9531	-86.6450	
1140	KLTK	AR	CENTERTON	5000			36.3639	-94.3481	
1140	KVLI	CA	LAKE ISABELLA	1000			35.6322	-118.4753	
1140	KNWQ	CA	PALM SPRINGS	10000	2500		33.8608	-116.4722	
1140	KHTK	CA	SACRAMENTO	50000	50000		38.3928	-121.1975	
1140	KNAB	CO	BURLINGTON	1000	10		39.2947	-102.2603	
1140	WPNS	FL	DESTIN	3000	12	2400	30.5094	-86.4761	
1140	WQBA	FL	MIAMI	50000	10000		25.7675	-80.4861	
1140	WVVO	FL	ORLANDO	5000	8		28.5800	-81.4211	
1140	KGEM	ID	BOISE	10000	10000		43.5964	-116.2500	
1140	WVEL	IL	PEKIN	5000		3200	40.6033	-89.6256	
1140	WAWK	IN	KENDALLVILLE	250			41.4544	-85.2633	
1140	WVHF	MI	KENTWOOD	5000			42.9358	-85.4572	
1140	KCXL	MO	LIBERTY	4000	6		39.2383	-94.3997	
1140	KPWB	MO	PIEDMONT	1000			37.1414	-90.7031	
1140	WAPF	MS	MCCOMB	1000			31.2475	-90.4206	
1140	WRNA	NC	CHINA GROVE	1000		250	35.5722	-80.5892	
1140	KXST	NV	NORTH LAS VEGAS	10000	2500		36.2681	-115.0447	
1140	WCJW	NY	WARSAW	8000		2300	42.7261	-78.1119	
1140	KRMP	OK	OKLAHOMA CITY	1000			35.3872	-97.4989	
1140	WQII	PR	SAN JUAN	10000	10000		18.3583	-66.1347	
1140	KXRB	SD	SIOUX FALLS	10000	5000		43.4806	-96.6853	
1140	WLOD	TN	LOUDON	1000			35.7264	-84.3469	
1140	KHFX	TX	CLEBURNE	5000	710		32.2825	-97.4131	
1140	KYOK	TX	CONROE	5000			30.3444	-95.4589	
1140	WRVA	VA	RICHMOND	50000	50000		37.4036	-77.3164	
1140	WXLZ	VA	ST. PAUL	2500		1100	36.8708	-82.3058	
1140	KZMQ	WY	GREYBULL	10000			44.4503	-108.0489	
1150	WJRD	AL	TUSCALOOSA	20000	1000		33.2494	-87.6086	
1150	KCKY	AZ	COOLIDGE	5000	1000		33.0075	-111.5483	
1150	KEIB	CA	LOS ANGELES	50000	44000		34.0333	-117.9833	
1150	KNRV	CO	ENGLEWOOD	10000	1000		39.6050	-104.8403	
1150	WMRD	CT	MIDDLETOWN	2500	46		41.5572	-72.6203	
1150	WDEL	DE	WILMINGTON	5000	5000		39.8158	-75.5300	
1150	WNDB	FL	DAYTONA BEACH	1000	1000		29.2350	-81.0719	
1150	WTMP	FL	EGYPT LAKE	10000	500		28.0117	-82.4981	
1150	WXKO	GA	FORT VALLEY	1000	62		32.5761	-83.9047	
1150	WJEM	GA	VALDOSTA	5000	101		30.8469	-83.2372	
1150	KCPS	IA	BURLINGTON	500	67		40.8531	-91.1361	
1150	KWKY	IA	DES MOINES	2500	1000		41.4525	-93.6811	
1150	WGGH	IL	MARION	5000	44		37.7297	-88.8956	
1150	KSAL	KS	SALINA	5000	5000		38.8842	-97.5172	
1150	WMST	KY	MT. STERLING	2500	53		38.0447	-83.9014	
1150	WLOC	KY	MUNFORDVILLE	1000	61		37.2692	-85.9156	
1150	WJBO	LA	BATON ROUGE	15000	5000		30.4631	-91.2694	
1150	WWDJ	MA	BOSTON	5000	5000		42.4133	-71.2111	
1150	KASM	MN	ALBANY	2100	21		45.6314	-94.6000	
1150	KRMS	MO	OSAGE BEACH	840	55		38.0881	-92.7381	
1150	WONG	MS	CANTON	500	19		32.5431	-90.0600	
1150	KSEN	MT	SHELBY	10000	5000		48.4811	-111.8839	
1150	WBAG	NC	BURLINGTON-GRAHAM	1000	48		36.1133	-79.4500	
1150	WGBR	NC	GOLDSBORO	5000	800		35.3739	-78.0117	
1150	KNMM	NM	ALBUQUERQUE	1500	105		35.1322	-106.6217	
1150	WCUE	OH	CUYAHOGA FALLS	5000	500		41.2014	-81.5236	
1150	WIMA	OH	LIMA	1000	1000		40.6797	-84.1094	
1150	KNED	OK	MCALESTER	1000	500		34.9367	-95.7331	
1150	KAGO	OR	KLAMATH FALLS	5000	1000		42.2156	-121.7981	
1150	KGDD	OR	PORTLAND	5000	10		45.6428	-122.6139	
1150	WHUN	PA	HUNTINGDON	1000	36		40.4550	-77.9806	
1150	WMNY	PA	NEW KENSINGTON	1000	70		40.5733	-79.7828	
1150	WAVO	SC	ROCK HILL	5000	59		34.9486	-80.9994	
1150	WSNW	SC	SENECA	500	58		34.6875	-82.9878	
1150	KIMM	SD	RAPID CITY	5000	36		44.0761	-103.1117	
1150	WGOW	TN	CHATTANOOGA	5000	1000		35.0681	-85.3344	
1150	WCRK	TN	MORRISTOWN	5000	500		36.2364	-83.3092	
1150	WDTM	TN	SELMER	1000			35.1908	-88.5892	
1150	KZNE	TX	COLLEGE STATION	1000	500		30.6317	-96.3575	
1150	KCCT	TX	CORPUS CHRISTI	1000	500		27.8003	-97.4789	
1150	KHRO	TX	EL PASO	5000	380		31.7536	-106.4161	
1150	KBPO	TX	PORT NECHES	500	63		30.0844	-93.9703	
1150	KOLJ	TX	QUANAH	530	77		34.3153	-99.7469	
1150	WNLR	VA	CHURCHVILLE	2500	35		38.2108	-79.1314	
1150	KQQQ	WA	PULLMAN	11000	27		46.7267	-117.2064	
1150	KKNW	WA	SEATTLE	10000	6000		47.5867	-122.1861	
1150	WEAQ	WI	CHIPPEWA FALLS	5000	46		44.8847	-91.3903	
1150	WHBY	WI	KIMBERLY	20000	25000		44.1389	-88.5461	
1150	WELC	WV	WELCH	5000			37.4169	-81.6161	
1160	WEWC	FL	CALLAHAN	5000	250		30.3744	-81.7411	
1160	WRLZ	FL	ST. CLOUD	2500	500		28.2708	-81.3333	
1160	WCFO	GA	EAST POINT	50000	160		33.8261	-84.6056	
1160	WYLL	IL	CHICAGO	50000	50000		41.5731	-87.9936	
1160	WCVX	KY	FLORENCE	5000	990		38.9692	-84.6822	
1160	WKCM	KY	HAWESVILLE	2500	55		37.9056	-86.7581	
1160	WMET	MD	GAITHERSBURG	50000	1500		39.1878	-77.2156	
1160	WSKW	ME	SKOWHEGAN	10000	730		44.7450	-69.6922	
1160	WCXI	MI	FENTON	15000	400		42.5442	-83.5594	
1160	KCTO	MO	CLEVELAND	5000	230		38.6739	-94.6078	
1160	WYDU	NC	RED SPRINGS	5000	250		34.8394	-79.1800	
1160	WWQT	NC	TRYON	25000	500		35.2381	-82.2428	
1160	WOBM	NJ	LAKEWOOD TOWNSHIP	5000	8900		40.1358	-74.2300	
1160	WVNJ	NJ	OAKLAND	20000	2500		41.0564	-74.2494	
1160	WSSV	NY	MECHANICVILLE	5000	570		42.9200	-73.7022	
1160	WPIE	NY	TRUMANSBURG		310		42.5450	-76.7108	
1160	WPIE	NY	TRUMANSBURG	5000			42.5450	-76.7108	
1160	WCCS	PA	HOMER CITY	10000	1000		40.5717	-79.1700	
1160	WBQN	PR	BARCELONETA-MANATI	5000	2700		18.3436	-66.4178	
1160	WBQN	PR	BARCELONETA-MANATI	5000	2500		18.4397	-66.5519	
1160	WCRT	TN	DONELSON	50000	1000		36.1636	-86.7156	
1160	KBDT	TX	HIGHLAND PARK	35000	1000		33.0392	-96.9428	
1160	KRDY	TX	SAN ANTONIO	10000	1000		29.5364	-98.6864	
1160	KSL	UT	SALT LAKE CITY	50000	50000		40.7794	-112.0989	
1160	WODY	VA	FIELDALE	5000	250		36.7100	-79.9661	
1170	KJNP	AK	NORTH POLE	50000	21000		64.7594	-147.3239	
1170	WGMP	AL	MONTGOMERY	850	7		32.4547	-86.2906	
1170	KYET	AZ	GOLDEN VALLEY	6000	1		35.2131	-114.1139	
1170	KCBQ	CA	SAN DIEGO	50000	2900		32.8950	-116.9253	
1170	KLOK	CA	SAN JOSE	50000	9000		37.3578	-121.8714	
1170	KJJD	CO	WINDSOR	1000			40.4628	-104.9131	
1170	WCTF	CT	VERNON	1000		500	41.8686	-72.4844	
1170	WKFL	FL	BUSHNELL	1000			28.7086	-82.1267	
1170	WAVS	FL	DAVIE	5000	250		26.0775	-80.2175	
1170	WSOS	FL	ST. AUGUSTINE BEACH	710			29.9181	-81.3906	
1170	KBOB	IA	DAVENPORT	1000	1000		41.3892	-90.5167	
1170	WDFB	KY	JUNCTION CITY	1000			37.5961	-84.8386	
1170	WFPB	MA	ORLEANS	670			41.7806	-70.0106	
1170	KFOW	MN	WASECA	2500	5	1000	44.0447	-93.3856	
1170	KJXX	MO	JACKSON	250	5		37.3819	-89.6533	
1170	WRPM	MS	POPLARVILLE	1000			30.8153	-89.5067	
1170	WCXN	NC	CLAREMONT	7700			35.7261	-81.1478	
1170	WCXN	NC	CLAREMONT			1000	35.7261	-81.1478	
1170	WCLN	NC	CLINTON	5000		1000	35.0225	-78.3494	
1170	WWTR	NJ	BRIDGEWATER	600			40.5603	-74.5894	
1170	WWLE	NY	CORNWALL	800			41.4400	-74.0736	
1170	KTSB	OK	TULSA	50000	50000		36.1464	-95.8072	
1170	WLEO	PR	PONCE	200	200		17.9811	-66.6136	
1170	WDEK	SC	LEXINGTON	10000		3300	33.9736	-81.1497	
1170	KPUG	WA	BELLINGHAM	10000	5000		48.7761	-122.4392	
